Fecha,Estado,Precipitacion_mm,Radiacion_Wm2,Temp_Max,Temp_Min
2019-12-18,Jalisco,0.0,4.9826,22.07,6.41
2019-12-19,Jalisco,0.0,4.1957,22.99,5.81
2019-12-20,Jalisco,0.89,1.2511,18.33,11.47
2019-12-21,Jalisco,2.45,1.7849,17.4,9.78
2019-12-22,Jalisco,0.14,4.5168,20.56,6.0
2019-12-23,Jalisco,0.0,4.6159,23.5,6.69
2019-12-24,Jalisco,0.0,4.7542,24.4,9.93
2019-12-25,Jalisco,0.0,4.799,24.97,10.65
2019-12-26,Jalisco,0.0,5.0666,25.61,10.64
2019-12-27,Jalisco,0.0,4.7892,25.86,12.68
2019-12-28,Jalisco,0.11,3.457,22.95,12.1
2019-12-29,Jalisco,0.02,3.073,21.23,12.42
2019-12-30,Jalisco,0.0,5.1029,24.54,9.18
2019-12-31,Jalisco,0.0,4.242,24.83,9.86
2020-01-01,Jalisco,1.19,2.1312,22.23,10.98
2020-01-02,Jalisco,11.5,4.5725,20.88,8.69
2020-01-03,Jalisco,0.02,5.5349,21.31,6.65
2020-01-04,Jalisco,0.0,5.0966,21.58,5.22
2020-01-05,Jalisco,0.0,5.4031,22.9,1.77
2020-01-06,Jalisco,0.0,5.2925,24.7,2.75
2020-01-07,Jalisco,0.0,4.8394,20.93,8.21
2020-01-08,Jalisco,0.0,4.5826,24.87,4.58
2020-01-09,Jalisco,0.0,5.1209,25.2,9.29
2020-01-10,Jalisco,0.0,5.357,23.91,12.05
2020-01-11,Jalisco,0.0,5.358,26.6,10.69
2020-01-12,Jalisco,0.0,4.8115,25.03,7.27
2020-01-13,Jalisco,0.0,5.2915,26.8,10.52
2020-01-14,Jalisco,0.0,4.8526,27.14,9.34
2020-01-15,Jalisco,0.0,4.176,26.69,9.98
2020-01-16,Jalisco,0.11,4.9358,25.77,12.1
2020-01-17,Jalisco,0.04,4.6846,25.48,13.02
2020-01-18,Jalisco,0.06,3.7457,24.89,12.19
2020-01-19,Jalisco,0.96,4.3622,22.14,14.16
2020-01-20,Jalisco,0.03,5.2373,24.54,10.75
2020-01-21,Jalisco,0.0,5.1734,25.69,8.25
2020-01-22,Jalisco,0.0,5.2814,25.4,12.36
2020-01-23,Jalisco,0.0,2.651,19.44,11.45
2020-01-24,Jalisco,0.02,5.1672,23.94,9.66
2020-01-25,Jalisco,0.14,4.1237,23.63,12.42
2020-01-26,Jalisco,0.23,4.3332,22.83,11.42
2020-01-27,Jalisco,0.0,5.9465,24.51,8.7
2020-01-28,Jalisco,0.0,5.9218,25.42,7.19
2020-01-29,Jalisco,0.0,5.8022,24.85,6.27
2020-01-30,Jalisco,0.0,2.6069,22.86,10.03
2020-01-31,Jalisco,0.0,4.2185,20.71,9.9
2020-02-01,Jalisco,0.08,2.911,21.19,8.89
2020-02-02,Jalisco,0.57,2.873,23.07,9.18
2020-02-03,Jalisco,15.4,0.8938,16.86,9.97
2020-02-04,Jalisco,3.14,3.4042,21.04,9.36
2020-02-05,Jalisco,3.18,3.799,20.52,9.78
2020-02-06,Jalisco,0.65,5.9542,23.5,8.13
2020-02-07,Jalisco,0.0,5.8291,27.06,10.27
2020-02-08,Jalisco,0.0,5.9028,26.65,9.53
2020-02-09,Jalisco,0.0,5.5562,27.4,11.63
2020-02-10,Jalisco,0.0,6.1392,26.66,13.56
2020-02-11,Jalisco,0.0,6.1224,27.35,10.94
2020-02-12,Jalisco,0.0,4.6054,22.53,12.24
2020-02-13,Jalisco,0.0,6.2148,26.32,10.95
2020-02-14,Jalisco,0.0,6.1966,27.57,9.86
2020-02-15,Jalisco,0.0,5.3369,27.86,10.72
2020-02-16,Jalisco,0.0,5.9962,29.65,12.15
2020-02-17,Jalisco,0.0,6.2316,31.13,13.27
2020-02-18,Jalisco,0.0,6.4634,31.67,14.33
2020-02-19,Jalisco,0.0,6.4766,31.33,14.39
2020-02-20,Jalisco,0.0,6.4584,31.32,13.18
2020-02-21,Jalisco,0.0,6.0586,28.88,13.53
2020-02-22,Jalisco,0.0,5.4799,29.26,10.86
2020-02-23,Jalisco,0.0,6.3269,29.07,13.24
2020-02-24,Jalisco,0.0,6.7354,29.73,11.8
2020-02-25,Jalisco,0.0,6.2686,27.67,14.06
2020-02-26,Jalisco,0.0,6.811,28.03,11.91
2020-02-27,Jalisco,0.0,6.7301,26.56,7.45
2020-02-28,Jalisco,0.0,6.7327,28.92,9.27
2020-02-29,Jalisco,0.0,6.8026,29.86,8.95
2020-03-01,Jalisco,0.0,6.8863,29.94,13.28
2020-03-02,Jalisco,0.0,6.9934,30.7,14.24
2020-03-03,Jalisco,0.0,7.0058,28.62,13.26
2020-03-04,Jalisco,0.0,6.3643,27.5,10.42
2020-03-05,Jalisco,0.0,6.1438,28.12,12.68
2020-03-06,Jalisco,0.0,6.0031,26.57,10.49
2020-03-07,Jalisco,0.0,5.5692,27.12,10.95
2020-03-08,Jalisco,0.0,4.9351,28.76,12.0
2020-03-09,Jalisco,0.05,5.5154,26.29,15.68
2020-03-10,Jalisco,0.02,6.0922,29.46,15.29
2020-03-11,Jalisco,0.0,6.4894,31.36,13.28
2020-03-12,Jalisco,0.0,6.3108,32.14,14.86
2020-03-13,Jalisco,0.08,6.8414,31.39,14.77
2020-03-14,Jalisco,0.11,6.5846,32.45,16.86
2020-03-15,Jalisco,0.49,5.5795,32.46,17.84
2020-03-16,Jalisco,1.81,6.2263,29.93,17.29
2020-03-17,Jalisco,0.11,6.515,31.22,15.89
2020-03-18,Jalisco,0.0,6.9758,31.2,14.77
2020-03-19,Jalisco,0.01,7.3898,31.68,14.56
2020-03-20,Jalisco,0.0,7.4285,32.47,14.24
2020-03-21,Jalisco,0.0,6.7997,31.62,15.73
2020-03-22,Jalisco,0.0,7.0934,33.32,17.72
2020-03-23,Jalisco,0.0,7.4254,34.24,16.41
2020-03-24,Jalisco,0.0,7.5636,35.3,16.34
2020-03-25,Jalisco,0.0,7.6519,34.91,15.4
2020-03-26,Jalisco,0.0,7.5252,35.06,15.91
2020-03-27,Jalisco,0.0,7.6147,32.59,16.67
2020-03-28,Jalisco,0.0,7.777,32.68,15.62
2020-03-29,Jalisco,0.0,7.5996,32.33,16.06
2020-03-30,Jalisco,0.0,7.6392,32.04,16.42
2020-03-31,Jalisco,0.0,7.4849,33.37,15.04
2020-04-01,Jalisco,0.02,7.2283,32.12,15.67
2020-04-02,Jalisco,0.0,7.7904,32.53,15.33
2020-04-03,Jalisco,0.0,7.8185,32.54,15.54
2020-04-04,Jalisco,0.0,7.913,32.36,14.58
2020-04-05,Jalisco,0.0,7.3238,32.13,14.31
2020-04-06,Jalisco,0.0,7.3032,31.97,15.38
2020-04-07,Jalisco,0.0,8.1058,32.92,15.04
2020-04-08,Jalisco,0.0,8.0273,33.33,16.76
2020-04-09,Jalisco,0.0,7.9087,33.28,15.52
2020-04-10,Jalisco,0.0,7.7887,33.4,15.38
2020-04-11,Jalisco,0.0,6.913,32.75,15.95
2020-04-12,Jalisco,0.0,7.6711,31.88,13.7
2020-04-13,Jalisco,0.0,8.3563,31.61,15.87
2020-04-14,Jalisco,0.0,8.4377,33.61,14.53
2020-04-15,Jalisco,0.0,8.1766,33.75,15.84
2020-04-16,Jalisco,0.0,7.9896,33.96,16.36
2020-04-17,Jalisco,0.0,7.1174,33.73,17.06
2020-04-18,Jalisco,0.0,6.7726,32.85,16.6
2020-04-19,Jalisco,0.0,7.8852,33.87,16.35
2020-04-20,Jalisco,0.0,8.1185,33.7,16.43
2020-04-21,Jalisco,0.0,7.9848,35.37,16.59
2020-04-22,Jalisco,0.0,6.9454,32.68,17.23
2020-04-23,Jalisco,0.0,7.9927,34.0,16.61
2020-04-24,Jalisco,0.0,8.1857,34.19,14.86
2020-04-25,Jalisco,0.0,7.7674,34.45,15.29
2020-04-26,Jalisco,0.05,7.4426,34.5,17.9
2020-04-27,Jalisco,0.26,7.2379,33.22,18.61
2020-04-28,Jalisco,0.02,7.949,31.44,16.49
2020-04-29,Jalisco,0.0,8.1838,33.39,15.21
2020-04-30,Jalisco,1.18,6.5309,33.95,15.08
2020-05-01,Jalisco,0.46,7.0541,32.58,16.97
2020-05-02,Jalisco,0.43,7.656,34.21,17.36
2020-05-03,Jalisco,0.03,7.7364,34.87,16.71
2020-05-04,Jalisco,1.56,6.3581,32.93,17.42
2020-05-05,Jalisco,3.89,6.7421,32.05,16.27
2020-05-06,Jalisco,7.15,6.7476,30.33,17.29
2020-05-07,Jalisco,6.14,5.1365,27.47,15.25
2020-05-08,Jalisco,3.43,6.1997,28.36,17.63
2020-05-09,Jalisco,0.49,7.8917,31.88,16.38
2020-05-10,Jalisco,0.0,8.3179,32.77,15.41
2020-05-11,Jalisco,0.0,8.2073,31.72,15.81
2020-05-12,Jalisco,0.0,8.3446,32.5,16.13
2020-05-13,Jalisco,0.0,8.4005,33.37,15.5
2020-05-14,Jalisco,0.0,8.8284,33.62,15.2
2020-05-15,Jalisco,0.0,8.5442,33.03,14.99
2020-05-16,Jalisco,0.0,8.6405,32.3,14.56
2020-05-17,Jalisco,0.0,8.383,33.18,14.21
2020-05-18,Jalisco,0.0,7.8415,34.18,14.85
2020-05-19,Jalisco,0.0,7.7585,34.07,15.92
2020-05-20,Jalisco,0.07,7.9457,33.74,16.27
2020-05-21,Jalisco,0.0,8.3182,34.02,15.95
2020-05-22,Jalisco,0.0,8.4398,33.48,15.46
2020-05-23,Jalisco,0.0,8.5608,33.77,14.27
2020-05-24,Jalisco,0.0,8.6693,33.27,15.24
2020-05-25,Jalisco,0.0,8.7667,33.7,12.79
2020-05-26,Jalisco,0.0,8.6736,33.82,13.31
2020-05-27,Jalisco,0.0,8.4739,34.55,15.4
2020-05-28,Jalisco,0.0,8.1478,34.65,16.38
2020-05-29,Jalisco,1.05,6.8352,33.46,17.71
2020-05-30,Jalisco,1.56,6.6941,30.73,16.43
2020-05-31,Jalisco,0.03,7.3591,31.81,15.36
2020-06-01,Jalisco,0.54,6.7579,31.57,18.02
2020-06-02,Jalisco,0.81,6.4193,32.5,18.95
2020-06-03,Jalisco,0.11,7.3829,35.44,20.09
2020-06-04,Jalisco,0.02,8.1379,36.49,19.57
2020-06-05,Jalisco,0.0,7.9246,36.43,19.62
2020-06-06,Jalisco,1.41,7.273,33.67,20.29
2020-06-07,Jalisco,0.81,6.3953,32.97,19.22
2020-06-08,Jalisco,3.57,7.4237,29.3,19.19
2020-06-09,Jalisco,3.36,6.5837,30.61,17.01
2020-06-10,Jalisco,0.88,7.2319,30.96,18.6
2020-06-11,Jalisco,0.09,6.2885,30.24,19.44
2020-06-12,Jalisco,0.59,5.8272,31.26,18.58
2020-06-13,Jalisco,0.01,8.1602,32.85,15.41
2020-06-14,Jalisco,0.35,6.5417,33.31,15.05
2020-06-15,Jalisco,1.85,7.6795,33.85,17.71
2020-06-16,Jalisco,0.43,7.6438,33.61,16.31
2020-06-17,Jalisco,1.22,7.2826,34.27,18.25
2020-06-18,Jalisco,3.07,7.4071,33.67,18.64
2020-06-19,Jalisco,2.01,7.7059,31.97,18.95
2020-06-20,Jalisco,8.71,5.7984,29.81,19.97
2020-06-21,Jalisco,7.01,6.7013,27.6,19.06
2020-06-22,Jalisco,12.03,7.0318,28.72,18.22
2020-06-23,Jalisco,14.9,7.039,29.37,17.34
2020-06-24,Jalisco,12.62,5.4646,24.28,17.73
2020-06-25,Jalisco,3.6,4.0452,22.32,17.48
2020-06-26,Jalisco,4.49,4.3265,25.17,16.73
2020-06-27,Jalisco,2.43,6.431,29.3,16.37
2020-06-28,Jalisco,4.61,6.3034,28.28,15.49
2020-06-29,Jalisco,5.17,6.8558,27.33,17.19
2020-06-30,Jalisco,3.08,6.1778,28.7,17.13
2020-07-01,Jalisco,13.08,4.5773,24.54,18.51
2020-07-02,Jalisco,9.13,4.7429,26.71,17.5
2020-07-03,Jalisco,3.06,7.0178,28.34,16.35
2020-07-04,Jalisco,1.44,7.1609,30.43,15.46
2020-07-05,Jalisco,0.93,6.8938,29.34,17.27
2020-07-06,Jalisco,5.54,7.2053,27.87,17.96
2020-07-07,Jalisco,4.68,5.3928,24.05,18.4
2020-07-08,Jalisco,3.34,3.9943,25.62,17.01
2020-07-09,Jalisco,7.12,5.5927,26.89,15.52
2020-07-10,Jalisco,1.5,7.1654,26.76,17.02
2020-07-11,Jalisco,3.68,6.991,30.83,16.2
2020-07-12,Jalisco,5.47,5.7022,25.28,17.93
2020-07-13,Jalisco,0.77,7.7242,27.92,17.26
2020-07-14,Jalisco,1.22,6.6778,28.49,17.11
2020-07-15,Jalisco,1.07,6.2414,26.59,17.93
2020-07-16,Jalisco,12.92,5.0916,22.06,18.46
2020-07-17,Jalisco,1.96,7.0656,28.48,16.67
2020-07-18,Jalisco,9.43,7.277,24.08,17.86
2020-07-19,Jalisco,3.4,6.9876,23.57,17.03
2020-07-20,Jalisco,0.96,7.5811,28.6,16.63
2020-07-21,Jalisco,0.02,7.8679,30.01,15.36
2020-07-22,Jalisco,5.0,6.451,27.65,17.13
2020-07-23,Jalisco,2.45,5.0323,25.61,17.73
2020-07-24,Jalisco,3.85,6.2345,27.14,17.14
2020-07-25,Jalisco,4.35,6.2882,27.01,18.05
2020-07-26,Jalisco,9.2,6.0048,24.81,17.98
2020-07-27,Jalisco,2.5,5.6424,26.21,17.02
2020-07-28,Jalisco,11.72,6.0931,26.26,17.22
2020-07-29,Jalisco,16.18,3.1164,25.09,17.88
2020-07-30,Jalisco,5.25,5.9443,26.64,16.68
2020-07-31,Jalisco,11.21,5.0762,25.53,17.1
2020-08-01,Jalisco,7.18,5.9988,26.65,17.06
2020-08-02,Jalisco,2.96,6.8856,26.87,17.15
2020-08-03,Jalisco,5.97,6.1589,25.87,17.12
2020-08-04,Jalisco,1.29,6.4183,27.19,17.54
2020-08-05,Jalisco,3.93,5.5694,29.58,17.52
2020-08-06,Jalisco,2.09,6.3785,29.15,18.09
2020-08-07,Jalisco,0.15,7.0867,30.07,16.6
2020-08-08,Jalisco,1.54,6.5818,28.86,16.9
2020-08-09,Jalisco,3.01,3.5611,24.91,17.03
2020-08-10,Jalisco,5.61,6.3408,27.66,16.81
2020-08-11,Jalisco,7.95,6.179,26.52,16.26
2020-08-12,Jalisco,8.51,6.2527,23.63,15.33
2020-08-13,Jalisco,2.82,4.4582,22.69,16.48
2020-08-14,Jalisco,4.01,6.6353,27.07,15.53
2020-08-15,Jalisco,4.31,7.349,28.29,13.51
2020-08-16,Jalisco,5.77,5.8992,23.41,13.9
2020-08-17,Jalisco,4.48,5.8872,25.56,16.88
2020-08-18,Jalisco,5.94,3.3552,23.67,15.42
2020-08-19,Jalisco,3.43,5.5591,25.05,16.55
2020-08-20,Jalisco,2.15,5.8925,24.57,15.89
2020-08-21,Jalisco,2.61,5.6722,26.25,17.38
2020-08-22,Jalisco,4.94,5.917,27.61,17.31
2020-08-23,Jalisco,4.37,6.4666,28.81,16.5
2020-08-24,Jalisco,0.58,6.4675,27.04,16.23
2020-08-25,Jalisco,2.22,5.7182,26.43,15.35
2020-08-26,Jalisco,9.07,5.5882,26.24,15.54
2020-08-27,Jalisco,5.73,4.4566,24.25,17.66
2020-08-28,Jalisco,14.43,4.4486,24.79,16.67
2020-08-29,Jalisco,6.73,6.0048,27.13,16.47
2020-08-30,Jalisco,6.69,5.2553,23.27,17.48
2020-08-31,Jalisco,1.43,6.1481,24.64,15.77
2020-09-01,Jalisco,2.42,6.4709,26.8,16.48
2020-09-02,Jalisco,1.61,6.3314,25.58,16.93
2020-09-03,Jalisco,0.12,6.989,29.08,15.6
2020-09-04,Jalisco,0.08,6.8654,28.15,13.87
2020-09-05,Jalisco,1.35,4.789,26.59,14.71
2020-09-06,Jalisco,6.48,4.1386,24.73,15.62
2020-09-07,Jalisco,3.62,4.8929,26.17,15.68
2020-09-08,Jalisco,2.14,5.2752,24.26,17.61
2020-09-09,Jalisco,5.49,5.6316,25.51,17.54
2020-09-10,Jalisco,16.37,5.1552,25.65,17.61
2020-09-11,Jalisco,3.55,5.7202,24.58,16.45
2020-09-12,Jalisco,3.45,5.5183,24.71,17.16
2020-09-13,Jalisco,4.58,5.477,25.79,17.43
2020-09-14,Jalisco,2.37,6.7987,27.53,14.29
2020-09-15,Jalisco,2.77,5.3186,24.88,14.15
2020-09-16,Jalisco,3.36,4.6999,24.94,17.09
2020-09-17,Jalisco,11.9,4.6913,25.3,17.82
2020-09-18,Jalisco,2.74,5.2843,26.53,17.41
2020-09-19,Jalisco,1.85,5.6465,24.27,14.89
2020-09-20,Jalisco,2.87,4.9548,25.86,14.71
2020-09-21,Jalisco,7.74,4.9661,25.6,16.54
2020-09-22,Jalisco,9.0,5.6837,26.45,16.52
2020-09-23,Jalisco,0.53,6.5558,28.04,13.98
2020-09-24,Jalisco,0.12,6.385,27.28,13.92
2020-09-25,Jalisco,2.26,5.2661,23.6,16.67
2020-09-26,Jalisco,1.29,5.5478,26.57,16.11
2020-09-27,Jalisco,0.4,5.7264,27.49,15.46
2020-09-28,Jalisco,0.25,5.0366,26.66,17.21
2020-09-29,Jalisco,1.5,5.8039,25.17,13.22
2020-09-30,Jalisco,0.04,6.749,25.78,10.06
2020-10-01,Jalisco,0.0,6.9466,27.36,9.34
2020-10-02,Jalisco,0.02,7.0435,26.58,8.0
2020-10-03,Jalisco,0.0,7.0865,26.49,7.98
2020-10-04,Jalisco,0.0,6.7855,26.1,10.6
2020-10-05,Jalisco,0.0,6.8513,26.12,9.15
2020-10-06,Jalisco,0.0,5.5848,25.27,8.34
2020-10-07,Jalisco,0.06,6.4946,27.06,10.09
2020-10-08,Jalisco,0.0,6.5328,28.76,11.05
2020-10-09,Jalisco,0.0,6.221,29.66,13.08
2020-10-10,Jalisco,0.15,5.719,29.23,15.66
2020-10-11,Jalisco,1.33,4.8876,28.09,16.75
2020-10-12,Jalisco,2.44,4.9368,28.55,16.98
2020-10-13,Jalisco,1.29,5.8973,28.94,15.85
2020-10-14,Jalisco,3.3,5.5476,28.91,15.61
2020-10-15,Jalisco,2.21,5.7439,29.62,15.01
2020-10-16,Jalisco,0.18,6.2734,28.0,14.54
2020-10-17,Jalisco,0.0,6.3281,28.09,12.6
2020-10-18,Jalisco,0.09,5.7026,29.79,14.24
2020-10-19,Jalisco,0.08,5.9153,30.08,15.14
2020-10-20,Jalisco,0.01,5.8202,29.02,15.5
2020-10-21,Jalisco,0.0,5.9969,29.09,13.74
2020-10-22,Jalisco,0.14,5.2781,27.83,15.82
2020-10-23,Jalisco,2.21,5.5342,27.81,17.13
2020-10-24,Jalisco,0.0,6.0677,29.89,13.24
2020-10-25,Jalisco,0.0,5.9501,28.57,12.83
2020-10-26,Jalisco,0.01,5.9618,28.81,16.21
2020-10-27,Jalisco,0.0,5.6549,29.25,15.64
2020-10-28,Jalisco,0.05,6.0734,28.79,14.04
2020-10-29,Jalisco,0.0,5.7526,29.48,14.25
2020-10-30,Jalisco,0.0,5.5555,27.7,12.31
2020-10-31,Jalisco,0.0,5.8274,29.28,10.18
2020-11-01,Jalisco,0.0,5.5656,29.48,12.44
2020-11-02,Jalisco,0.0,6.1752,25.79,9.86
2020-11-03,Jalisco,0.0,6.1075,25.97,7.66
2020-11-04,Jalisco,0.0,5.9285,28.32,8.41
2020-11-05,Jalisco,0.0,6.1253,27.59,6.39
2020-11-06,Jalisco,0.0,5.9623,27.11,7.8
2020-11-07,Jalisco,0.0,5.7691,27.96,9.28
2020-11-08,Jalisco,0.0,5.9189,28.09,13.06
2020-11-09,Jalisco,0.0,5.9628,29.6,12.91
2020-11-10,Jalisco,0.03,5.5807,29.91,11.68
2020-11-11,Jalisco,0.0,5.7761,28.97,12.8
2020-11-12,Jalisco,0.0,5.6806,29.22,14.64
2020-11-13,Jalisco,0.0,5.5985,30.02,14.57
2020-11-14,Jalisco,0.0,5.4271,28.14,14.34
2020-11-15,Jalisco,0.0,5.4593,30.56,13.67
2020-11-16,Jalisco,0.0,5.0347,27.52,12.31
2020-11-17,Jalisco,0.0,5.4266,26.95,10.87
2020-11-18,Jalisco,0.0,5.5198,26.43,11.07
2020-11-19,Jalisco,0.0,5.5738,26.44,8.95
2020-11-20,Jalisco,0.0,5.5128,27.53,7.79
2020-11-21,Jalisco,0.0,5.3328,27.59,11.38
2020-11-22,Jalisco,0.0,5.459,27.49,10.2
2020-11-23,Jalisco,0.0,5.2054,26.55,9.72
2020-11-24,Jalisco,0.0,5.1545,28.51,10.51
2020-11-25,Jalisco,0.0,5.3966,29.32,12.51
2020-11-26,Jalisco,0.0,5.2634,30.26,12.11
2020-11-27,Jalisco,0.0,5.2714,30.11,13.83
2020-11-28,Jalisco,0.0,5.1293,29.82,14.26
2020-11-29,Jalisco,0.1,5.2486,28.77,13.77
2020-11-30,Jalisco,0.09,5.0693,27.21,12.59
2020-12-01,Jalisco,0.0,4.781,26.26,10.3
2020-12-02,Jalisco,0.03,5.2152,25.58,12.19
2020-12-03,Jalisco,0.12,4.5422,25.52,10.37
2020-12-04,Jalisco,1.99,2.9035,22.11,13.15
2020-12-05,Jalisco,0.2,4.1846,24.35,12.13
2020-12-06,Jalisco,0.02,2.5133,21.86,14.12
2020-12-07,Jalisco,0.09,2.3496,22.29,12.04
2020-12-08,Jalisco,0.0,3.5186,23.95,11.37
2020-12-09,Jalisco,0.0,4.9111,26.08,10.45
2020-12-10,Jalisco,0.0,4.3586,25.26,13.17
2020-12-11,Jalisco,0.0,4.8187,25.18,12.13
2020-12-12,Jalisco,0.0,4.3596,25.05,13.1
2020-12-13,Jalisco,0.0,4.8518,24.31,13.77
2020-12-14,Jalisco,0.05,4.9807,27.17,11.16
2020-12-15,Jalisco,0.0,4.7542,25.58,10.8
2020-12-16,Jalisco,0.04,5.3141,25.85,11.18
2020-12-17,Jalisco,0.0,5.0088,25.56,8.64
2020-12-18,Jalisco,0.0,4.9411,26.06,10.59
2020-12-19,Jalisco,0.0,5.1986,26.24,10.49
2020-12-20,Jalisco,0.0,5.173,27.13,10.93
2020-12-21,Jalisco,0.0,4.3896,25.76,9.21
2020-12-22,Jalisco,0.0,4.386,26.53,10.95
2020-12-23,Jalisco,0.0,5.1883,27.76,13.03
2020-12-24,Jalisco,0.0,5.3789,27.56,9.38
2020-12-25,Jalisco,0.0,5.1487,25.83,6.26
2020-12-26,Jalisco,0.0,5.3647,26.85,12.03
2020-12-27,Jalisco,0.0,5.4677,26.22,7.23
2020-12-28,Jalisco,0.0,5.3878,27.18,7.12
2020-12-29,Jalisco,0.0,5.3676,25.71,9.16
2020-12-30,Jalisco,0.04,5.381,22.41,7.48
2020-12-31,Jalisco,0.25,5.5094,20.19,7.24
2021-01-01,Jalisco,0.0,5.0393,23.36,5.22
2021-01-02,Jalisco,0.0,5.5284,25.3,4.46
2021-01-03,Jalisco,0.0,5.2586,25.14,7.15
2021-01-04,Jalisco,0.0,5.4026,25.35,6.95
2021-01-05,Jalisco,0.0,5.389,25.75,7.01
2021-01-06,Jalisco,0.0,5.0966,24.96,11.03
2021-01-07,Jalisco,0.0,4.5139,23.04,10.99
2021-01-08,Jalisco,0.0,4.8958,24.38,10.99
2021-01-09,Jalisco,0.38,4.2958,23.87,11.19
2021-01-10,Jalisco,0.09,5.4886,24.29,10.61
2021-01-11,Jalisco,0.0,5.6237,24.65,8.85
2021-01-12,Jalisco,0.0,4.4393,24.56,9.71
2021-01-13,Jalisco,0.0,3.5669,22.25,7.97
2021-01-14,Jalisco,0.0,3.8556,24.75,10.68
2021-01-15,Jalisco,0.0,4.992,25.36,9.01
2021-01-16,Jalisco,0.0,4.4446,26.08,7.81
2021-01-17,Jalisco,0.0,5.4456,25.18,12.92
2021-01-18,Jalisco,0.0,5.0354,25.62,7.72
2021-01-19,Jalisco,0.01,4.8283,24.95,13.03
2021-01-20,Jalisco,0.44,2.3777,22.38,14.32
2021-01-21,Jalisco,0.0,5.309,27.36,12.68
2021-01-22,Jalisco,0.0,5.6873,28.51,11.06
2021-01-23,Jalisco,0.0,5.0726,28.89,12.23
2021-01-24,Jalisco,0.0,5.6537,27.85,13.51
2021-01-25,Jalisco,0.0,5.5476,26.82,10.46
2021-01-26,Jalisco,0.0,5.8291,27.66,10.67
2021-01-27,Jalisco,0.02,5.657,30.06,11.17
2021-01-28,Jalisco,0.0,5.3628,27.41,9.85
2021-01-29,Jalisco,0.0,5.4295,26.08,9.45
2021-01-30,Jalisco,0.0,5.8402,29.36,11.89
2021-01-31,Jalisco,0.0,5.8934,30.13,12.89
2021-02-01,Jalisco,0.0,5.7096,27.35,12.03
2021-02-02,Jalisco,0.0,5.6021,28.74,8.22
2021-02-03,Jalisco,0.0,5.9856,30.27,9.76
2021-02-04,Jalisco,0.0,6.2028,30.98,12.69
2021-02-05,Jalisco,0.0,6.258,30.77,11.73
2021-02-06,Jalisco,0.0,6.0713,28.58,11.94
2021-02-07,Jalisco,0.0,6.1428,29.31,12.44
2021-02-08,Jalisco,0.0,6.187,28.57,12.45
2021-02-09,Jalisco,0.0,6.2422,28.14,11.74
2021-02-10,Jalisco,0.0,6.2333,27.45,12.01
2021-02-11,Jalisco,0.0,6.4138,25.68,10.57
2021-02-12,Jalisco,0.0,6.5335,23.02,7.39
2021-02-13,Jalisco,0.1,6.6245,24.41,6.15
2021-02-14,Jalisco,0.22,6.6677,24.4,6.83
2021-02-15,Jalisco,0.0,6.6629,26.11,6.37
2021-02-16,Jalisco,0.0,6.666,26.27,8.05
2021-02-17,Jalisco,0.0,6.6317,26.7,7.85
2021-02-18,Jalisco,0.0,6.7013,27.84,9.09
2021-02-19,Jalisco,0.0,6.629,27.1,6.64
2021-02-20,Jalisco,0.0,6.432,28.09,6.42
2021-02-21,Jalisco,0.0,6.6379,28.34,11.95
2021-02-22,Jalisco,0.0,6.6331,29.15,10.93
2021-02-23,Jalisco,0.0,6.3533,29.19,11.53
2021-02-24,Jalisco,0.0,6.6358,30.5,13.94
2021-02-25,Jalisco,0.0,5.3186,29.85,13.94
2021-02-26,Jalisco,0.0,6.2882,31.08,13.82
2021-02-27,Jalisco,0.0,6.799,30.71,13.88
2021-02-28,Jalisco,0.0,6.9029,30.2,13.67
2021-03-01,Jalisco,0.0,7.0277,30.94,12.95
2021-03-02,Jalisco,0.0,6.9533,31.2,13.23
2021-03-03,Jalisco,0.0,6.9266,31.01,13.4
2021-03-04,Jalisco,0.0,6.9996,31.9,13.89
2021-03-05,Jalisco,0.0,7.1842,33.6,13.77
2021-03-06,Jalisco,0.0,6.6888,31.14,12.54
2021-03-07,Jalisco,0.0,7.1078,31.89,14.64
2021-03-08,Jalisco,0.0,7.0082,31.36,13.08
2021-03-09,Jalisco,0.0,6.3696,32.13,10.91
2021-03-10,Jalisco,0.0,6.8462,32.25,13.09
2021-03-11,Jalisco,0.0,7.1347,32.38,14.48
2021-03-12,Jalisco,0.0,7.0142,32.61,14.51
2021-03-13,Jalisco,0.0,7.3063,32.55,13.97
2021-03-14,Jalisco,0.0,7.4045,31.65,14.77
2021-03-15,Jalisco,0.0,7.4606,31.38,14.82
2021-03-16,Jalisco,0.0,7.6505,31.59,14.12
2021-03-17,Jalisco,0.0,7.621,31.33,13.13
2021-03-18,Jalisco,0.0,7.3152,31.01,12.23
2021-03-19,Jalisco,0.0,6.6571,30.8,13.24
2021-03-20,Jalisco,0.0,7.1539,31.0,12.27
2021-03-21,Jalisco,0.0,7.7594,31.78,14.29
2021-03-22,Jalisco,0.0,7.7911,31.96,13.22
2021-03-23,Jalisco,0.0,7.7213,30.18,11.17
2021-03-24,Jalisco,0.0,7.7597,29.5,11.68
2021-03-25,Jalisco,0.0,7.7158,30.06,13.28
2021-03-26,Jalisco,0.0,7.1165,31.25,12.46
2021-03-27,Jalisco,0.0,7.6726,32.7,14.23
